gT,gM,Fishing_Pressure,Final_Coral,Final_Turf,Final_Macroalgae,Id,Fishing_ID
13,10,0.7,0.7231938338563088,0.005242674695286285,2.697493942852336e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,10,0.7,0.723408476764876,0.005038798825915089,2.5918739516040616e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,10,0.7,0.7236070467772499,0.004850190053086776,2.49421550317399e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,10,0.7,0.723791284529301,0.00467519495787985,2.403650878172516e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,10,0.7,0.7239626880179506,0.004512390609098541,2.3194340603101398e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,10.5,0.7,0.056333987916026194,0.624392989202872,0.20564670134747684,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,10.5,0.7,0.08187613561473245,0.600331844365223,0.17387201960124665,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,10.5,0.7,0.137538406477904,0.5565699035135141,0.11794906854591257,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,10.5,0.7,0.6440418041006707,0.08070168862621883,0.004390847930580876,"Generalist
dominated","Fishing
Pressure
= 0.7"
2,10.5,0.7,0.6775157380718674,0.04877890112997082,0.002531761627220416,"Generalist
dominated","Fishing
Pressure
= 0.7"
2.5,10.5,0.7,0.6917214845089765,0.03523906175561053,0.001793991187815127,"Generalist
dominated","Fishing
Pressure
= 0.7"
3,10.5,0.7,0.6996984552823156,0.027637866436003203,0.0013920644717430905,"Generalist
dominated","Fishing
Pressure
= 0.7"
3.5,10.5,0.7,0.7048278128505722,0.022750815270056297,0.0011381366604052367,"Generalist
dominated","Fishing
Pressure
= 0.7"
4,10.5,0.7,0.7084092286473869,0.019338888047881364,9.628892933090047e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4.5,10.5,0.7,0.711053589510347,0.01681982867711121,8.345595157187595e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5,10.5,0.7,0.7130869611809202,0.014882897582981277,7.364893960195377e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5.5,10.5,0.7,0.7146995668200209,0.013346831424329832,6.590859745839653e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6,10.5,0.7,0.716009966412068,0.012098663433998907,5.964295368637745e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6.5,10.5,0.7,0.7170959435518459,0.011064284120278399,5.446669407079229e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7,10.5,0.7,0.7180106674268064,0.010193038257291152,5.011812672518853e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7.5,10.5,0.7,0.7187917248789127,0.009449117663719092,4.6413240705237013e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8,10.5,0.7,0.7194664439346269,0.008806488408344566,4.32188508159526e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8.5,10.5,0.7,0.720055172833358,0.008245766392962263,4.043617057397398e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9,10.5,0.7,0.7205733761055261,0.007752220200088669,3.799037337561953e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9.5,10.5,0.7,0.7210330176453381,0.007314453347485114,3.5823739634767974e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10,10.5,0.7,0.7214434987060133,0.0069235106284301065,3.389102984346315e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10.5,10.5,0.7,0.7218123094897451,0.006572257338660124,3.215628298067303e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11,10.5,0.7,0.7221454914611878,0.006254938839687377,3.0590552812968656e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11.5,10.5,0.7,0.7224479715929808,0.0059668621374063275,2.9170276346974025e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12,10.5,0.7,0.722723808121198,0.005704161766366207,2.787607756866292e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12.5,10.5,0.7,0.7229763739966424,0.00546362503062379,2.669187670795323e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13,10.5,0.7,0.7232084957184868,0.0052425597504975815,2.5604217682714163e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,10.5,0.7,0.7234225597207947,0.00503869292011741,2.4601753802494644e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,10.5,0.7,0.723620594829704,0.00485009216088783,2.3674849913833196e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,10.5,0.7,0.7238043368453423,0.004675104203269868,2.2815271341036458e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,10.5,0.7,0.7239752796127381,0.004512306239212695,2.2015938301631053e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,11,0.7,0.05660095848529261,0.6312024289418905,0.19845864608179145,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,11,0.7,0.08227649104880996,0.6069513492777442,0.16674162798869907,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,11,0.7,0.13875880104511368,0.5610340374874278,0.11181312039325006,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,11,0.7,0.6443276377479784,0.08064385405878736,0.004172409357611893,"Generalist
dominated","Fishing
Pressure
= 0.7"
2,11,0.7,0.6776612709269414,0.048763994365932595,0.0024077105345480174,"Generalist
dominated","Fishing
Pressure
= 0.7"
2.5,11,0.7,0.6918205499271598,0.035232370725214436,0.0017065133428028558,"Generalist
dominated","Fishing
Pressure
= 0.7"
3,11,0.7,0.6997738380764251,0.02763409197235303,0.001324347390885045,"Generalist
dominated","Fishing
Pressure
= 0.7"
3.5,11,0.7,0.7048887418269936,0.022748398525309087,0.0010828509910004807,"Generalist
dominated","Fishing
Pressure
= 0.7"
4,11,0.7,0.7084603899756126,0.01933721048555211,9.161608200634871e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4.5,11,0.7,0.7110976982662226,0.01681859711813881,7.940862754691507e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5,11,0.7,0.7131257343278582,0.0148819554760398,7.007903661306831e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5.5,11,0.7,0.7147341603886975,0.013346087678665255,6.271514543847716e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6,11,0.7,0.716041196439231,0.01209806148948381,5.675400215857095e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6.5,11,0.7,0.7171244077852116,0.011063787022013086,5.182914893636198e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7,11,0.7,0.7180368169531576,0.010192620848157112,4.7691683046324957e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7.5,11,0.7,0.7188159085551564,0.009448762229290255,4.4166576423066437e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8,11,0.7,0.7194889371548107,0.008806182116708592,4.1127139640814155e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8.5,11,0.7,0.7200761968295646,0.00824549972247978,3.847940056838335e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9,11,0.7,0.720593111293685,0.007751985937488404,3.6152176876952906e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9.5,11,0.7,0.7210516130947731,0.007314245928831196,3.4090558499900824e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10,11,0.7,0.7214610790107658,0.006923325693533001,3.2251506888332287e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10.5,11,0.7,0.7218289798533364,0.0065720914224548024,3.060080980923326e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11,11,0.7,0.7221613415250908,0.006254789153878899,2.9110928144516243e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11.5,11,0.7,0.7224630783639924,0.005966726413026897,2.7759443935253833e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12,11,0.7,0.7227382382409377,0.005704038138309746,2.6527922446073786e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12.5,11,0.7,0.7229901855230663,0.005463511951661623,2.540106483723022e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13,11,0.7,0.7232217395402049,0.005242455926355393,2.4366068369205597e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,11,0.7,0.7234352806914659,0.005038597259833174,2.3412137148061887e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,11,0.7,0.7236328326864888,0.0048500037384144904,2.2530103635644844e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,11,0.7,0.7238161269589585,0.004675022227460155,2.1712132725591561e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,11,0.7,0.7239866536048701,0.004512230030127007,2.0951488104555945e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,11.5,0.7,0.05684885003558378,0.637538415681736,0.1917728361070814,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,11.5,0.7,0.08264473436810597,0.6130523417040226,0.1601729205677197,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,11.5,0.7,0.13988243455044144,0.5650440309618926,0.10626605005564281,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,11.5,0.7,0.6445862974315926,0.08059157648673679,0.003974693760258479,"Generalist
dominated","Fishing
Pressure
= 0.7"
2,11.5,0.7,0.6777931991481941,0.0487504877130542,0.0022952520673724963,"Generalist
dominated","Fishing
Pressure
= 0.7"
2.5,11.5,0.7,0.6919104005783738,0.035226303923187256,0.001627171668185445,"Generalist
dominated","Fishing
Pressure
= 0.7"
3,11.5,0.7,0.6998422258333157,0.027630668505052355,0.001262913849850755,"Generalist
dominated","Fishing
Pressure
= 0.7"
3.5,11.5,0.7,0.7049440250094593,0.0227462060942789,0.0010326881826057132,"Generalist
dominated","Fishing
Pressure
= 0.7"
4,11.5,0.7,0.7085068150435042,0.01933568843519245,8.737582685288516e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4.5,11.5,0.7,0.7111377263730813,0.01681747962586891,7.573573963124826e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5,11.5,0.7,0.7131609222255954,0.014881100569820643,6.683923772792916e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5.5,11.5,0.7,0.7147655564170075,0.013345412738791657,5.981687389591735e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6,11.5,0.7,0.7160695407129734,0.01209751520999667,5.413200298281123e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6.5,11.5,0.7,0.7171502424951174,0.011063335878029408,4.943526368118993e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7,11.5,0.7,0.71806055129438,0.010192242015944635,4.5489350396515893e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7.5,11.5,0.7,0.718837859008676,0.00944843963654918,4.21273815764372e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8,11.5,0.7,0.719509353570976,0.008805904120478094,3.922855930032797e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8.5,11.5,0.7,0.7200952799303492,0.008245257682998445,3.6703278271444756e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9,11.5,0.7,0.720611024775869,0.007751773309332497,3.4483661898042535e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9.5,11.5,0.7,0.7210684922184257,0.007314057663050463,3.251734878386469e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10,11.5,0.7,0.7214770368316538,0.00692315783339956,3.076329708952761e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10.5,11.5,0.7,0.7218441118351512,0.0065719408234608,2.9188881150524074e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11,11.5,0.7,0.7221757290123131,0.006254653285623298,2.7767838487358304e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11.5,11.5,0.7,0.7224767912374714,0.005966603216362658,2.6478790036086095e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12,11.5,0.7,0.7227513369767621,0.005703925920575282,2.5304155113937244e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12.5,11.5,0.7,0.7230027228087961,0.005463409308660158,2.4229343464162744e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13,11.5,0.7,0.7232337615580172,0.005242361683443506,2.324214517745744e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,11.5,0.7,0.7234468281473688,0.005038510426874368,2.2332264153230785e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,11.5,0.7,0.7236439416436402,0.004849923474935787,2.1490957176854847e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,11.5,0.7,0.7238268295182106,0.004674947815414574,2.0710751726189672e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,11.5,0.7,0.7239969784649777,0.004512160852393501,1.9985223170213752e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,12,0.7,0.05707970199083314,0.6434498206073133,0.18553712799364738,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,12,0.7,0.08298460214582164,0.6186933094998945,0.1541021077606022,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,12,0.7,0.14092034660985517,0.5686631274180407,0.10122892472596472,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,12,0.7,0.6448214855967435,0.08054409108219128,0.003794883372703393,"Generalist
dominated","Fishing
Pressure
= 0.7"
2,12,0.7,0.6779133457951747,0.04873819270417717,0.002192833276514605,"Generalist
dominated","Fishing
Pressure
= 0.7"
2.5,12,0.7,0.6919922652547651,0.035220777872379115,0.0015548812993596169,"Generalist
dominated","Fishing
Pressure
= 0.7"
3,12,0.7,0.6999045491526064,0.02762754924299616,0.0012069279260017091,"Generalist
dominated","Fishing
Pressure
= 0.7"
3.5,12,0.7,0.7049944124571396,0.02274420812878281,9.869676508021791e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4,12,0.7,0.7085491325002431,0.019334301228649906,8.351074500276429e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4.5,12,0.7,0.7111742151080512,0.016816461053311,7.238762021582488e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5,12,0.7,0.7131930002081522,0.014880321292227435,6.388577698993265e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5.5,12,0.7,0.7147941786767593,0.01334479747821377,5.717466183108279e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6,12,0.7,0.7160953815688823,0.012097017214931692,5.174158692856747e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6.5,12,0.7,0.7171737959835518,0.01106292459720266,4.7252763085155295e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7,12,0.7,0.718082190296252,0.010191896648729278,4.348144907171813e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7.5,12,0.7,0.7188578719367058,0.009448145534530746,4.026818511230962e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8,12,0.7,0.719527968128575,0.008805650671706734,3.7497541108971505e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8.5,12,0.7,0.7201126790555065,0.008245037012487867,3.5083890717241414e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9,12,0.7,0.7206273576675631,0.007751579450854392,3.296236962989467e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9.5,12,0.7,0.7210838821615572,0.007313886014299559,3.108293899232718e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10,12,0.7,0.7214915868757035,0.00692300478758254,2.9406376599183816e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10.5,12,0.7,0.7218579089968286,0.006571803514108548,2.790150270836231e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11,12,0.7,0.722188847440164,0.006254529406028878,2.654321834787863e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11.5,12,0.7,0.7224892946318437,0.005966490889380121,2.5311091314983485e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12,12,0.7,0.7227632804660719,0.005703823603127332,2.4188319342209475e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12.5,12,0.7,0.7230141544224631,0.005463315720623671,2.316095801791787e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13,12,0.7,0.72324472339588,0.00524227575395156,2.2217337786184342e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,12,0.7,0.7234573573176994,0.005038431253255509,2.1347618107941756e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,12,0.7,0.7236540710226425,0.004849850290952934,2.0543442546714063e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,12,0.7,0.7238365883702911,0.0046748799664365695,1.9797669087855436e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,12,0.7,0.7240063929533476,0.004512097775796397,1.9104157213652856e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,12.5,0.7,0.05729526613273988,0.648978901627615,0.179706481113601,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,12.5,0.7,0.08329926992420189,0.6239242911329087,0.14847469025990087,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,12.5,0.7,0.1418819653725124,0.5719437012742312,0.09663603001616336,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,12.5,0.7,0.6450362607903917,0.08050076731603453,0.003630649512285014,"Generalist
dominated","Fishing
Pressure
= 0.7"
2,12.5,0.7,0.6780232220381099,0.04872695325445789,0.002099166810252274,"Generalist
dominated","Fishing
Pressure
= 0.7"
2.5,12.5,0.7,0.6920671635300041,0.03521572334731287,0.0014887420688719953,"Generalist
dominated","Fishing
Pressure
= 0.7"
3,12.5,0.7,0.6999615805508259,0.027624695359156494,0.0011556956933148777,"Generalist
dominated","Fishing
Pressure
= 0.7"
3.5,12.5,0.7,0.7050405269875402,0.02274237985187157,9.45124266719749e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4,12.5,0.7,0.7085878644449641,0.019333031705192454,7.997314960777602e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
4.5,12.5,0.7,0.7112076140651763,0.0168155288218149,6.932301462955713e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5,12.5,0.7,0.7132223631342627,0.014879608032131841,6.118229823026868e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
5.5,12.5,0.7,0.714820379220459,0.013344234316244482,5.475600918917166e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6,12.5,0.7,0.7161190366549042,0.012096561373305741,4.95533689955813e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
6.5,12.5,0.7,0.7171953576371479,0.011062548119388062,4.5254831364181395e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7,12.5,0.7,0.7181019997133549,0.010191580499605769,4.164331876343624e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
7.5,12.5,0.7,0.7188761930376247,0.00944787630836321,3.856616106431308e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8,12.5,0.7,0.7195450092897872,0.00880541865640594,3.5912839170599463e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
8.5,12.5,0.7,0.7201286076944668,0.008244835000595448,3.36013672969382e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9,12.5,0.7,0.7206423103299394,0.007751401981711972,3.1569637386944644e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
9.5,12.5,0.7,0.7210979716801167,0.0073137288754867415,2.9769735818523633e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10,12.5,0.7,0.7215049075658926,0.0069228646777815565,2.8164105502696227e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
10.5,12.5,0.7,0.7218705405020868,0.00657167780957204,2.6722889883713113e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11,12.5,0.7,0.7222008576275779,0.006254415995335549,2.542205476728039e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
11.5,12.5,0.7,0.7225007418065263,0.00596638805427561,2.4242034490062014e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12,12.5,0.7,0.72277421508809,0.0057037299311282225,2.316673918534348e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
12.5,12.5,0.7,0.7230246204547252,0.0054632300399310284,2.2182815528360372e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13,12.5,0.7,0.7232547593743007,0.005242197084303701,2.1279088512758773e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
13.5,12.5,0.7,0.7234669972096258,0.005038358768346302,2.0446134552575484e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14,12.5,0.7,0.7236633449219233,0.0048497832893613715,1.967595121652676e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
14.5,12.5,0.7,0.7238455230649439,0.004674817848901282,1.896169899731006e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
15,12.5,0.7,0.7240150123928649,0.0045120400272767,1.8297497424638864e-4,"Generalist
dominated","Fishing
Pressure
= 0.7"
0,13,0.7,0.057497056507582155,0.6541623981549052,0.17424177305660934,"Generalist
dominated","Fishing
Pressure
= 0.7"
0.5,13,0.7,0.08359145417607398,0.6287883418811446,0.14324383136936278,"Generalist
dominated","Fishing
Pressure
= 0.7"
1,13,0.7,0.14277538975666942,0.5749294375065539,0.09243226561377853,"Generalist
dominated","Fishing
Pressure
= 0.7"
1.5,13,0.7,0.6452331719036813,0.08046108070059686,0.0034800508059712374,"Generalist
dominated","Fishing
Pressure
= 0.7"
